年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,河南,理科,588,594,22618
2019,河南,文科,588,174,3613
2019,河南,理科,587,621,23239
2019,河南,文科,587,185,3798
2019,河南,理科,586,654,23893
2019,河南,文科,586,198,3996
2019,河南,文科,585,162,4158
2019,河南,理科,585,629,24522
2019,河南,理科,584,631,25153
2019,河南,文科,584,188,4346
2019,河南,文科,583,188,4534
2019,河南,理科,583,634,25787
2019,河南,文科,582,186,4720
2019,河南,理科,582,637,26424
2019,河南,理科,581,671,27095
2019,河南,文科,581,200,4920
2019,河南,理科,580,669,27764
2019,河南,文科,580,210,5130
2019,河南,文科,579,205,5335
2019,河南,理科,579,712,28476
2019,河南,文科,578,233,5568
2019,河南,理科,578,675,29151
2019,河南,文科,577,233,5801
2019,河南,理科,577,690,29841
2019,河南,文科,576,218,6019
2019,河南,理科,576,697,30538
2019,河南,文科,575,246,6265
2019,河南,理科,575,713,31251
2019,河南,文科,574,265,6530
2019,河南,理科,574,694,31945
2019,河南,文科,573,279,6809
2019,河南,理科,573,691,32636
2019,河南,文科,572,286,7095
2019,河南,理科,572,771,33407
2019,河南,文科,571,235,7330
2019,河南,理科,571,717,34124
2019,河南,文科,570,256,7586
2019,河南,理科,570,728,34852
2019,河南,文科,569,275,7861
2019,河南,理科,569,722,35574
2019,河南,文科,568,289,8150
2019,河南,理科,568,762,36336
2019,河南,理科,567,793,37129
2019,河南,文科,567,317,8467
2019,河南,理科,566,809,37938
2019,河南,文科,566,324,8791
2019,河南,理科,565,815,38753
2019,河南,文科,565,305,9096
2019,河南,理科,564,853,39606
2019,河南,文科,564,337,9433
2019,河南,理科,563,798,40404
2019,河南,文科,563,348,9781
2019,河南,理科,562,862,41266
2019,河南,文科,562,364,10145
2019,河南,理科,561,902,42168
2019,河南,文科,561,335,10480
2019,河南,理科,560,850,43018
2019,河南,文科,560,353,10833
2019,河南,理科,559,850,43868
2019,河南,文科,559,380,11213
2019,河南,理科,558,856,44724
2019,河南,文科,558,363,11576
2019,河南,理科,557,888,45612
2019,河南,文科,557,349,11925
2019,河南,理科,556,960,46572
2019,河南,文科,556,368,12293
2019,河南,理科,555,944,47516
2019,河南,文科,555,391,12684
2019,河南,理科,554,954,48470
2019,河南,文科,554,388,13072
2019,河南,理科,553,917,49387
2019,河南,文科,553,430,13502
2019,河南,理科,552,951,50338
2019,河南,文科,552,421,13923
2019,河南,理科,551,956,51294
2019,河南,文科,551,424,14347
2019,河南,理科,550,926,52220
2019,河南,文科,550,469,14816
2019,河南,理科,549,986,53206
2019,河南,文科,549,427,15243
2019,河南,理科,548,929,54135
2019,河南,文科,548,499,15742
2019,河南,理科,547,970,55105
2019,河南,文科,547,478,16220
2019,河南,文科,546,474,16694
2019,河南,理科,546,1013,56118
2019,河南,理科,545,1060,57178
2019,河南,文科,545,528,17222
2019,河南,理科,544,999,58177
2019,河南,文科,544,479,17701
2019,河南,理科,543,1014,59191
2019,河南,文科,543,563,18264
2019,河南,理科,542,974,60165
2019,河南,文科,542,484,18748
2019,河南,理科,541,1049,61214
2019,河南,文科,541,556,19304
2019,河南,理科,540,1097,62311
