年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,福建,文科,577,120,3204
2019,福建,理科,577,207,8173
2019,福建,文科,576,115,3319
2019,福建,理科,576,208,8381
2019,福建,文科,575,129,3448
2019,福建,理科,575,212,8593
2019,福建,文科,574,108,3556
2019,福建,理科,574,187,8780
2019,福建,文科,573,94,3650
2019,福建,理科,573,193,8973
2019,福建,文科,572,138,3788
2019,福建,理科,572,210,9183
2019,福建,文科,571,117,3905
2019,福建,理科,571,209,9392
2019,福建,文科,570,140,4045
2019,福建,理科,570,201,9593
2019,福建,文科,569,117,4162
2019,福建,理科,569,255,9848
2019,福建,文科,568,140,4302
2019,福建,理科,568,229,10077
2019,福建,文科,567,153,4455
2019,福建,理科,567,218,10295
2019,福建,文科,566,148,4603
2019,福建,理科,566,194,10489
2019,福建,文科,565,163,4766
2019,福建,理科,565,236,10725
2019,福建,文科,564,120,4886
2019,福建,理科,564,241,10966
2019,福建,文科,563,141,5027
2019,福建,理科,563,201,11167
2019,福建,文科,562,165,5192
2019,福建,理科,562,195,11362
2019,福建,文科,561,159,5351
2019,福建,理科,561,219,11581
2019,福建,文科,560,150,5501
2019,福建,理科,560,247,11828
2019,福建,文科,559,164,5665
2019,福建,理科,559,238,12066
2019,福建,文科,558,155,5820
2019,福建,理科,558,298,12364
2019,福建,文科,557,148,5968
2019,福建,理科,557,295,12659
2019,福建,文科,556,179,6147
2019,福建,理科,556,249,12908
2019,福建,文科,555,159,6306
2019,福建,理科,555,278,13186
2019,福建,文科,554,219,6525
2019,福建,理科,554,244,13430
2019,福建,文科,553,162,6687
2019,福建,理科,553,292,13722
2019,福建,文科,552,189,6876
2019,福建,理科,552,265,13987
2019,福建,文科,551,182,7058
2019,福建,理科,551,266,14253
2019,福建,文科,550,190,7248
2019,福建,理科,550,321,14574
2019,福建,文科,549,183,7431
2019,福建,理科,549,298,14872
2019,福建,文科,548,192,7623
2019,福建,理科,548,296,15168
2019,福建,文科,547,193,7816
2019,福建,理科,547,275,15443
2019,福建,文科,546,169,7985
2019,福建,理科,546,285,15728
2019,福建,文科,545,194,8179
2019,福建,理科,545,267,15995
