年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,江西,文科,579,178,4472
2019,江西,理科,578,343,13702
2019,江西,文科,578,196,4668
2019,江西,文科,577,187,4855
2019,江西,理科,577,290,13992
2019,江西,理科,576,347,14339
2019,江西,文科,576,188,5043
2019,江西,文科,575,235,5278
2019,江西,理科,575,339,14678
2019,江西,文科,574,243,5521
2019,江西,理科,574,347,15025
2019,江西,理科,573,383,15408
2019,江西,文科,573,249,5770
2019,江西,理科,572,340,15748
2019,江西,文科,572,234,6004
2019,江西,文科,571,244,6248
2019,江西,理科,571,346,16094
2019,江西,文科,570,223,6471
2019,江西,理科,570,376,16470
2019,江西,理科,569,384,16854
2019,江西,文科,569,242,6713
2019,江西,文科,568,247,6960
2019,江西,理科,568,389,17243
2019,江西,文科,567,263,7223
2019,江西,理科,567,379,17622
2019,江西,文科,566,245,7468
2019,江西,理科,566,389,18011
2019,江西,文科,565,249,7717
2019,江西,理科,565,379,18390
2019,江西,文科,564,290,8007
2019,江西,理科,564,416,18806
2019,江西,文科,563,270,8277
2019,江西,理科,563,384,19190
2019,江西,文科,562,292,8569
2019,江西,理科,562,445,19635
2019,江西,文科,561,350,8919
2019,江西,理科,561,440,20075
2019,江西,文科,560,268,9187
2019,江西,理科,560,423,20498
2019,江西,文科,559,305,9492
2019,江西,理科,559,429,20927
2019,江西,文科,558,305,9797
2019,江西,理科,558,423,21350
2019,江西,理科,557,471,21821
2019,江西,文科,557,349,10146
2019,江西,理科,556,486,22307
2019,江西,文科,556,335,10481
2019,江西,理科,555,451,22758
2019,江西,文科,555,318,10799
2019,江西,理科,554,439,23197
2019,江西,文科,554,373,11172
2019,江西,理科,553,430,23627
2019,江西,文科,553,400,11572
2019,江西,理科,552,486,24113
2019,江西,文科,552,393,11965
2019,江西,理科,551,457,24570
2019,江西,文科,551,381,12346
2019,江西,理科,550,489,25059
2019,江西,文科,550,423,12769
2019,江西,理科,549,466,25525
2019,江西,文科,549,412,13181
2019,江西,理科,548,469,25994
2019,江西,文科,548,426,13607
2019,江西,理科,547,489,26483
2019,江西,文科,547,373,13980
2019,江西,理科,546,487,26970
2019,江西,文科,546,446,14426
2019,江西,理科,545,521,27491
2019,江西,文科,545,454,14880
2019,江西,理科,544,521,28012
2019,江西,文科,544,459,15339
2019,江西,理科,543,533,28545
2019,江西,文科,543,446,15785
2019,江西,理科,542,522,29067
2019,江西,文科,542,469,16254
2019,江西,理科,541,510,29577
2019,江西,文科,541,463,16717
2019,江西,理科,540,563,30140
2019,江西,文科,540,492,17209
2019,江西,理科,539,537,30677
2019,江西,文科,539,457,17666
2019,江西,理科,538,589,31266
2019,江西,文科,538,473,18139
2019,江西,理科,537,538,31804
2019,江西,文科,537,486,18625
2019,江西,文科,536,504,19129
2019,江西,理科,536,520,32324
2019,江西,理科,535,533,32857
2019,江西,文科,535,544,19673
2019,江西,理科,534,563,33420
2019,江西,文科,534,528,20201
2019,江西,理科,533,602,34022
2019,江西,文科,533,506,20707
2019,江西,文科,532,506,21213
2019,江西,理科,532,547,34569
2019,江西,理科,531,556,35125
2019,江西,文科,531,506,21719
2019,江西,理科,530,596,35721
2019,江西,文科,530,580,22299
2019,江西,理科,529,605,36326
2019,江西,文科,529,562,22861
2019,江西,理科,528,621,36947
2019,江西,文科,528,566,23427
2019,江西,理科,527,593,37540
2019,江西,文科,527,616,24043
2019,江西,理科,526,646,38186
2019,江西,文科,526,600,24643
2019,江西,文科,525,617,25260
2019,江西,理科,525,623,38809
2019,江西,文科,524,594,25854
2019,江西,理科,524,604,39413
2019,江西,理科,523,603,40016
2019,江西,文科,523,588,26442
2019,江西,理科,522,609,40625
2019,江西,文科,522,599,27041
2019,江西,文科,521,621,27662
2019,江西,理科,521,650,41275
2019,江西,理科,520,681,41956
2019,江西,文科,520,596,28258
2019,江西,文科,519,647,28905
2019,江西,理科,519,646,42602
2019,江西,文科,518,586,29491
2019,江西,理科,518,684,43286
2019,江西,文科,517,619,30110
2019,江西,理科,517,677,43963
2019,江西,文科,516,642,30752
2019,江西,理科,516,687,44650
2019,江西,理科,515,684,45334
2019,江西,文科,515,605,31357
2019,江西,文科,514,651,32008
2019,江西,理科,514,720,46054
2019,江西,文科,513,658,32666
2019,江西,理科,513,717,46771
2019,江西,文科,512,614,33280
2019,江西,理科,512,743,47514
2019,江西,文科,511,596,33876
2019,江西,理科,511,669,48183
2019,江西,文科,510,620,34496
2019,江西,理科,510,723,48906
2019,江西,文科,509,638,35134
2019,江西,理科,509,712,49618
2019,江西,文科,508,647,35781
2019,江西,理科,508,811,50429
2019,江西,文科,507,665,36446
2019,江西,理科,507,713,51142
2019,江西,文科,506,659,37105
2019,江西,理科,506,746,51888
2019,江西,文科,505,589,37694
2019,江西,理科,505,793,52681
2019,江西,文科,504,649,38343
2019,江西,理科,504,733,53414
2019,江西,文科,503,676,39019
2019,江西,理科,503,764,54178
2019,江西,文科,502,618,39637
2019,江西,理科,502,759,54937
2019,江西,文科,501,612,40249
2019,江西,理科,501,795,55732
2019,江西,文科,500,607,40856
2019,江西,理科,500,750,56482
2019,江西,文科,499,623,41479
2019,江西,理科,499,771,57253
2019,江西,文科,498,614,42093
2019,江西,理科,498,779,58032
2019,江西,文科,497,615,42708
2019,江西,理科,497,791,58823
2019,江西,文科,496,604,43312
2019,江西,理科,496,759,59582
2019,江西,文科,495,612,43924
2019,江西,理科,495,805,60387
2019,江西,文科,494,590,44514
2019,江西,理科,494,802,61189
2019,江西,文科,493,594,45108
2019,江西,理科,493,849,62038
2019,江西,文科,492,615,45723
2019,江西,理科,492,841,62879
2019,江西,文科,491,598,46321
2019,江西,理科,491,852,63731
2019,江西,文科,490,525,46846
2019,江西,理科,490,832,64563
2019,江西,文科,489,585,47431
2019,江西,理科,489,872,65435
2019,江西,文科,488,616,48047
2019,江西,理科,488,844,66279
2019,江西,文科,487,566,48613
2019,江西,理科,487,855,67134
2019,江西,文科,486,598,49211
2019,江西,理科,486,856,67990
2019,江西,文科,485,590,49801
2019,江西,理科,485,818,68808
2019,江西,文科,484,602,50403
2019,江西,理科,484,862,69670
2019,江西,文科,483,565,50968
2019,江西,理科,483,858,70528
2019,江西,文科,482,563,51531
2019,江西,理科,482,891,71419
2019,江西,文科,481,558,52089
2019,江西,理科,481,898,72317
2019,江西,理科,480,841,73158
2019,江西,文科,480,570,52659
2019,江西,理科,479,847,74005
2019,江西,文科,479,526,53185
2019,江西,理科,478,859,74864
2019,江西,文科,478,509,53694
2019,江西,理科,477,865,75729
2019,江西,文科,477,530,54224
