年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,山东,文科,583,255,5602
2019,山东,理科,583,639,26188
2019,山东,文科,582,237,5839
2019,山东,理科,582,653,26841
2019,山东,文科,581,241,6080
2019,山东,理科,581,699,27540
2019,山东,文科,580,265,6345
2019,山东,理科,580,709,28249
2019,山东,文科,579,289,6634
2019,山东,理科,579,718,28967
2019,山东,文科,578,294,6928
2019,山东,理科,578,723,29690
2019,山东,文科,577,288,7216
2019,山东,理科,577,734,30424
2019,山东,文科,576,299,7515
2019,山东,理科,576,755,31179
2019,山东,文科,575,335,7850
2019,山东,理科,575,779,31958
2019,山东,文科,574,336,8186
2019,山东,理科,574,730,32688
2019,山东,文科,573,348,8534
2019,山东,理科,573,767,33455
2019,山东,文科,572,399,8933
2019,山东,文科,572,399,8933
2019,山东,理科,571,773,34957
2019,山东,文科,571,352,9285
2019,山东,理科,570,791,35748
2019,山东,文科,570,356,9641
2019,山东,理科,569,798,36546
2019,山东,文科,569,399,10040
2019,山东,理科,568,777,37323
2019,山东,文科,568,385,10425
2019,山东,理科,567,828,38151
2019,山东,文科,567,439,10864
2019,山东,理科,566,829,38980
2019,山东,文科,566,396,11260
2019,山东,理科,565,840,39820
2019,山东,文科,565,394,11654
2019,山东,理科,564,839,40659
2019,山东,文科,564,436,12090
2019,山东,理科,563,877,41536
2019,山东,文科,563,442,12532
2019,山东,理科,562,882,42418
2019,山东,文科,562,468,13000
2019,山东,理科,561,875,43293
2019,山东,文科,561,464,13464
2019,山东,理科,560,909,44202
2019,山东,文科,560,472,13936
2019,山东,理科,559,821,45023
2019,山东,文科,559,475,14411
2019,山东,理科,558,859,45882
2019,山东,文科,558,505,14916
2019,山东,理科,557,853,46735
2019,山东,文科,557,486,15402
2019,山东,理科,556,917,47652
2019,山东,文科,556,528,15930
2019,山东,理科,555,964,48616
2019,山东,文科,555,552,16482
2019,山东,理科,554,900,49516
2019,山东,文科,554,517,16999
2019,山东,理科,553,1008,50524
2019,山东,文科,553,564,17563
2019,山东,理科,552,968,51492
2019,山东,文科,552,551,18114
2019,山东,文科,551,555,18669
2019,山东,理科,551,953,52445
2019,山东,理科,550,965,53410
2019,山东,文科,550,612,19281
2019,山东,理科,549,930,54340
2019,山东,文科,549,576,19857
2019,山东,文科,548,600,20457
2019,山东,理科,548,958,55298
2019,山东,理科,547,983,56281
2019,山东,文科,547,644,21101
2019,山东,理科,546,1042,57323
2019,山东,文科,546,660,21761
2019,山东,理科,545,1048,58371
2019,山东,文科,545,630,22391
2019,山东,文科,544,645,23036
2019,山东,理科,544,969,59340
2019,山东,理科,543,1023,60363
2019,山东,文科,543,626,23662
2019,山东,文科,542,631,24293
2019,山东,理科,542,1049,61412
2019,山东,理科,541,1073,62485
2019,山东,文科,541,643,24936
2019,山东,文科,540,627,25563
2019,山东,理科,540,1067,63552
2019,山东,理科,539,1056,64608
2019,山东,文科,539,665,26228
2019,山东,理科,538,1086,65694
2019,山东,文科,538,701,26929
2019,山东,文科,537,762,27691
2019,山东,理科,537,1071,66765
2019,山东,文科,536,717,28408
2019,山东,理科,536,1107,67872
2019,山东,理科,535,1099,68971
2019,山东,文科,535,670,29078
2019,山东,文科,534,699,29777
2019,山东,理科,534,1137,70108
2019,山东,理科,533,1164,71272
2019,山东,文科,533,649,30426
2019,山东,文科,532,704,31130
2019,山东,理科,532,1101,72373
2019,山东,文科,531,744,31874
2019,山东,理科,531,1145,73518
2019,山东,文科,530,757,32631
2019,山东,理科,530,1108,74626
2019,山东,文科,529,694,33325
2019,山东,理科,529,1138,75764
2019,山东,文科,528,752,34077
2019,山东,理科,528,1148,76912
2019,山东,文科,527,690,34767
2019,山东,理科,527,1117,78029
2019,山东,文科,526,763,35530
