年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,宁夏,理科,537,52,3043
2019,宁夏,文科,536,77,2889
2019,宁夏,理科,536,55,3098
2019,宁夏,文科,535,61,2950
2019,宁夏,理科,535,75,3173
2019,宁夏,文科,534,69,3019
2019,宁夏,理科,534,84,3257
2019,宁夏,文科,533,72,3091
2019,宁夏,理科,533,68,3325
2019,宁夏,文科,532,77,3168
2019,宁夏,理科,532,52,3377
2019,宁夏,文科,531,62,3230
2019,宁夏,理科,531,67,3444
2019,宁夏,文科,530,74,3304
2019,宁夏,理科,530,67,3511
2019,宁夏,文科,529,89,3393
2019,宁夏,理科,529,65,3576
2019,宁夏,文科,528,91,3484
2019,宁夏,理科,528,69,3645
2019,宁夏,文科,527,78,3562
2019,宁夏,理科,527,65,3710
2019,宁夏,文科,526,78,3640
2019,宁夏,理科,526,65,3775
2019,宁夏,文科,525,78,3718
2019,宁夏,理科,525,86,3861
2019,宁夏,文科,524,81,3799
2019,宁夏,理科,524,70,3931
2019,宁夏,文科,523,88,3887
2019,宁夏,理科,523,87,4018
2019,宁夏,文科,522,86,3973
2019,宁夏,理科,522,77,4095
2019,宁夏,文科,521,93,4066
2019,宁夏,理科,521,79,4174
2019,宁夏,文科,520,82,4148
2019,宁夏,理科,520,72,4246
2019,宁夏,文科,519,92,4240
2019,宁夏,理科,519,75,4321
2019,宁夏,文科,518,75,4315
2019,宁夏,理科,518,78,4399
2019,宁夏,文科,517,100,4415
2019,宁夏,理科,517,90,4489
2019,宁夏,文科,516,89,4504
2019,宁夏,理科,516,70,4559
2019,宁夏,文科,515,93,4597
2019,宁夏,理科,515,91,4650
2019,宁夏,文科,514,100,4697
2019,宁夏,理科,514,75,4725
2019,宁夏,文科,513,96,4793
2019,宁夏,理科,513,84,4809
2019,宁夏,文科,512,84,4877
2019,宁夏,理科,512,98,4907
2019,宁夏,文科,511,89,4966
2019,宁夏,理科,511,88,4995
2019,宁夏,文科,510,84,5050
2019,宁夏,理科,510,87,5082
2019,宁夏,文科,509,83,5133
2019,宁夏,理科,509,92,5174
2019,宁夏,文科,508,77,5210
2019,宁夏,理科,508,79,5253
2019,宁夏,文科,507,76,5286
2019,宁夏,理科,507,96,5349
2019,宁夏,文科,506,81,5367
2019,宁夏,理科,506,92,5441
2019,宁夏,文科,505,111,5478
2019,宁夏,理科,505,92,5533
2019,宁夏,文科,504,74,5552
2019,宁夏,理科,504,104,5637
2019,宁夏,文科,503,84,5636
2019,宁夏,理科,503,116,5753
2019,宁夏,文科,502,87,5723
2019,宁夏,理科,502,95,5848
2019,宁夏,文科,501,96,5819
2019,宁夏,理科,501,90,5938
2019,宁夏,文科,500,107,5926
2019,宁夏,理科,500,65,6003
2019,宁夏,文科,499,93,6019
2019,宁夏,理科,499,87,6090
2019,宁夏,文科,498,82,6101
2019,宁夏,理科,498,86,6176
2019,宁夏,文科,497,78,6179
2019,宁夏,理科,497,94,6270
2019,宁夏,文科,496,96,6275
2019,宁夏,理科,496,115,6385
2019,宁夏,文科,495,89,6364
2019,宁夏,理科,495,92,6477
2019,宁夏,文科,494,107,6471
2019,宁夏,理科,494,98,6575
2019,宁夏,文科,493,90,6561
2019,宁夏,理科,493,124,6699
2019,宁夏,文科,492,72,6633
2019,宁夏,理科,492,120,6819
2019,宁夏,文科,491,104,6737
2019,宁夏,理科,491,112,6931
2019,宁夏,文科,490,112,6849
2019,宁夏,理科,490,108,7039
2019,宁夏,文科,489,79,6928
2019,宁夏,理科,489,113,7152
2019,宁夏,文科,488,96,7024
2019,宁夏,理科,488,121,7273
2019,宁夏,文科,487,86,7110
2019,宁夏,理科,487,110,7383
2019,宁夏,文科,486,102,7212
2019,宁夏,理科,486,113,7496
2019,宁夏,文科,485,80,7292
2019,宁夏,理科,485,139,7635
2019,宁夏,文科,484,92,7384
2019,宁夏,理科,484,111,7746
2019,宁夏,文科,483,103,7487
2019,宁夏,理科,483,97,7843
2019,宁夏,文科,482,97,7584
2019,宁夏,理科,482,143,7986
2019,宁夏,文科,481,96,7680
2019,宁夏,理科,481,136,8122
2019,宁夏,文科,480,86,7766
2019,宁夏,理科,480,133,8255
2019,宁夏,文科,479,82,7848
2019,宁夏,理科,479,129,8384
2019,宁夏,文科,478,100,7948
2019,宁夏,理科,478,137,8521
2019,宁夏,文科,477,91,8039
2019,宁夏,理科,477,131,8652
2019,宁夏,文科,476,90,8129
2019,宁夏,理科,476,144,8796
2019,宁夏,文科,475,83,8212
2019,宁夏,理科,475,112,8908
2019,宁夏,文科,474,60,8272
2019,宁夏,理科,474,106,9014
2019,宁夏,文科,473,100,8372
2019,宁夏,理科,473,129,9143
2019,宁夏,文科,472,99,8471
2019,宁夏,理科,472,134,9277
2019,宁夏,文科,471,102,8573
2019,宁夏,理科,471,148,9425
2019,宁夏,文科,470,69,8642
2019,宁夏,理科,470,139,9564
2019,宁夏,文科,469,95,8737
