年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,安徽,理科,585,383,15601
2019,安徽,文科,584,242,5590
2019,安徽,理科,584,403,16004
2019,安徽,文科,583,250,5840
2019,安徽,理科,583,422,16426
2019,安徽,文科,582,261,6101
2019,安徽,理科,582,394,16820
2019,安徽,文科,581,301,6402
2019,安徽,理科,581,410,17230
2019,安徽,文科,580,282,6684
2019,安徽,理科,580,434,17664
2019,安徽,文科,579,290,6974
2019,安徽,理科,579,413,18077
2019,安徽,文科,578,272,7246
2019,安徽,文科,578,272,7246
2019,安徽,理科,577,458,18973
2019,安徽,文科,577,273,7519
2019,安徽,理科,576,463,19436
2019,安徽,文科,576,317,7836
2019,安徽,理科,575,481,19917
2019,安徽,文科,575,295,8131
2019,安徽,理科,574,442,20359
2019,安徽,文科,574,312,8443
2019,安徽,理科,573,485,20844
2019,安徽,文科,573,359,8802
2019,安徽,理科,572,506,21350
2019,安徽,文科,572,326,9128
2019,安徽,理科,571,474,21824
2019,安徽,文科,571,387,9515
2019,安徽,理科,570,466,22290
2019,安徽,文科,570,365,9880
2019,安徽,理科,569,458,22748
2019,安徽,文科,569,356,10236
2019,安徽,理科,568,511,23259
2019,安徽,文科,568,359,10595
2019,安徽,理科,567,528,23787
2019,安徽,文科,567,387,10982
2019,安徽,理科,566,546,24333
2019,安徽,文科,566,416,11398
2019,安徽,理科,565,502,24835
2019,安徽,文科,565,409,11807
2019,安徽,理科,564,510,25345
2019,安徽,文科,564,436,12243
2019,安徽,理科,563,530,25875
2019,安徽,文科,563,429,12672
2019,安徽,理科,562,553,26428
2019,安徽,文科,562,454,13126
2019,安徽,理科,561,547,26975
2019,安徽,文科,561,445,13571
2019,安徽,理科,560,526,27501
2019,安徽,文科,560,485,14056
2019,安徽,理科,559,564,28065
2019,安徽,文科,559,465,14521
2019,安徽,理科,558,585,28650
2019,安徽,文科,558,469,14990
2019,安徽,理科,557,582,29232
2019,安徽,文科,557,423,15413
2019,安徽,文科,556,558,15971
2019,安徽,理科,556,571,29803
2019,安徽,理科,555,544,30347
2019,安徽,文科,555,519,16490
2019,安徽,理科,554,592,30939
2019,安徽,文科,554,477,16967
2019,安徽,理科,553,648,31587
2019,安徽,文科,553,547,17514
2019,安徽,理科,552,575,32162
2019,安徽,文科,552,508,18022
2019,安徽,文科,551,602,18624
2019,安徽,理科,551,594,32756
2019,安徽,理科,550,625,33381
2019,安徽,文科,550,625,19249
2019,安徽,文科,549,536,19785
2019,安徽,理科,549,620,34001
2019,安徽,理科,548,665,34666
2019,安徽,文科,548,588,20373
2019,安徽,文科,547,649,21022
2019,安徽,理科,547,595,35261
2019,安徽,理科,546,658,35919
