年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,湖北,文科,575,165,4564
2019,湖北,理科,575,396,18503
2019,湖北,文科,574,165,4729
2019,湖北,理科,574,348,18851
2019,湖北,文科,573,169,4898
2019,湖北,理科,573,396,19247
2019,湖北,文科,572,176,5074
2019,湖北,理科,572,387,19634
2019,湖北,文科,571,154,5228
2019,湖北,文科,571,154,5228
2019,湖北,理科,570,399,20422
2019,湖北,文科,570,203,5431
2019,湖北,理科,569,379,20801
2019,湖北,文科,569,206,5637
2019,湖北,理科,568,384,21185
2019,湖北,文科,568,199,5836
2019,湖北,理科,567,415,21600
2019,湖北,文科,567,223,6059
2019,湖北,理科,566,373,21973
2019,湖北,文科,566,205,6264
2019,湖北,理科,565,405,22378
2019,湖北,文科,565,222,6486
2019,湖北,理科,564,395,22773
2019,湖北,文科,564,201,6687
2019,湖北,理科,563,422,23195
2019,湖北,文科,563,210,6897
2019,湖北,理科,562,424,23619
2019,湖北,文科,562,219,7116
2019,湖北,理科,561,451,24070
2019,湖北,文科,561,244,7360
2019,湖北,理科,560,425,24495
2019,湖北,文科,560,188,7548
2019,湖北,理科,559,421,24916
2019,湖北,文科,559,213,7761
2019,湖北,理科,558,465,25381
2019,湖北,文科,558,227,7988
2019,湖北,理科,557,429,25810
2019,湖北,文科,557,246,8234
2019,湖北,理科,556,454,26264
2019,湖北,文科,556,214,8448
2019,湖北,理科,555,436,26700
2019,湖北,文科,555,224,8672
2019,湖北,理科,554,439,27139
2019,湖北,文科,554,248,8920
2019,湖北,理科,553,467,27606
2019,湖北,文科,553,233,9153
2019,湖北,理科,552,443,28049
2019,湖北,文科,552,270,9423
2019,湖北,理科,551,483,28532
2019,湖北,文科,551,230,9653
2019,湖北,理科,550,454,28986
2019,湖北,文科,550,250,9903
2019,湖北,文科,549,241,10144
2019,湖北,理科,549,508,29494
2019,湖北,理科,548,479,29973
2019,湖北,文科,548,261,10405
2019,湖北,理科,547,488,30461
2019,湖北,文科,547,256,10661
2019,湖北,理科,546,512,30973
2019,湖北,文科,546,238,10899
2019,湖北,理科,545,537,31510
2019,湖北,文科,545,252,11151
2019,湖北,理科,544,484,31994
2019,湖北,文科,544,247,11398
2019,湖北,文科,543,276,11674
2019,湖北,理科,543,536,32530
2019,湖北,理科,542,502,33032
2019,湖北,文科,542,269,11943
2019,湖北,理科,541,496,33528
2019,湖北,文科,541,293,12236
2019,湖北,理科,540,511,34039
2019,湖北,文科,540,268,12504
2019,湖北,文科,539,281,12785
2019,湖北,理科,539,501,34540
2019,湖北,文科,538,256,13041
2019,湖北,理科,538,533,35073
2019,湖北,理科,537,511,35584
2019,湖北,文科,537,260,13301
2019,湖北,理科,536,510,36094
2019,湖北,文科,536,312,13613
2019,湖北,文科,535,286,13899
2019,湖北,理科,535,544,36638
2019,湖北,文科,534,252,14151
2019,湖北,理科,534,564,37202
2019,湖北,理科,533,518,37720
2019,湖北,文科,533,253,14404
2019,湖北,理科,532,503,38223
2019,湖北,文科,532,315,14719
2019,湖北,文科,531,294,15013
2019,湖北,理科,531,498,38721
2019,湖北,文科,530,303,15316
2019,湖北,理科,530,519,39240
2019,湖北,文科,529,277,15593
2019,湖北,理科,529,576,39816
2019,湖北,文科,528,296,15889
2019,湖北,理科,528,515,40331
2019,湖北,文科,527,300,16189
2019,湖北,理科,527,515,40846
2019,湖北,文科,526,310,16499
2019,湖北,理科,526,560,41406
2019,湖北,文科,525,284,16783
2019,湖北,理科,525,537,41943
2019,湖北,文科,524,304,17087
2019,湖北,理科,524,580,42523
2019,湖北,文科,523,319,17406
2019,湖北,理科,523,535,43058
2019,湖北,文科,522,308,17714
2019,湖北,理科,522,537,43595
2019,湖北,文科,521,272,17986
2019,湖北,理科,521,546,44141
2019,湖北,文科,520,305,18291
2019,湖北,理科,520,562,44703
2019,湖北,文科,519,306,18597
2019,湖北,理科,519,501,45204
2019,湖北,文科,518,320,18917
2019,湖北,理科,518,588,45792
2019,湖北,文科,517,332,19249
2019,湖北,理科,517,553,46345
2019,湖北,文科,516,317,19566
2019,湖北,理科,516,571,46916
2019,湖北,文科,515,299,19865
2019,湖北,理科,515,556,47472
2019,湖北,文科,514,305,20170
2019,湖北,理科,514,577,48049
2019,湖北,文科,513,273,20443
2019,湖北,理科,513,521,48570
2019,湖北,文科,512,300,20743
2019,湖北,理科,512,578,49148
2019,湖北,文科,511,335,21078
2019,湖北,理科,511,576,49724
2019,湖北,文科,510,317,21395
2019,湖北,理科,510,578,50302
2019,湖北,文科,509,336,21731
2019,湖北,理科,509,592,50894
2019,湖北,文科,508,330,22061
2019,湖北,理科,508,571,51465
2019,湖北,文科,507,333,22394
2019,湖北,理科,507,560,52025
2019,湖北,文科,506,335,22729
2019,湖北,理科,506,584,52609
2019,湖北,文科,505,316,23045
2019,湖北,理科,505,592,53201
2019,湖北,文科,504,304,23349
2019,湖北,理科,504,557,53758
2019,湖北,文科,503,327,23676
2019,湖北,理科,503,616,54374
2019,湖北,文科,502,337,24013
2019,湖北,理科,502,539,54913
2019,湖北,文科,501,308,24321
2019,湖北,文科,501,308,24321
2019,湖北,理科,500,581,56066
2019,湖北,文科,500,320,24641
2019,湖北,理科,499,535,56601
2019,湖北,文科,499,357,24998
2019,湖北,理科,498,587,57188
2019,湖北,文科,498,308,25306
2019,湖北,理科,497,595,57783
2019,湖北,文科,497,343,25649
2019,湖北,理科,496,585,58368
2019,湖北,文科,496,304,25953
2019,湖北,理科,495,570,58938
2019,湖北,文科,495,315,26268
2019,湖北,理科,494,561,59499
2019,湖北,文科,494,325,26593
2019,湖北,理科,493,582,60081
2019,湖北,文科,493,324,26917
2019,湖北,理科,492,601,60682
2019,湖北,文科,492,355,27272
2019,湖北,理科,491,590,61272
2019,湖北,文科,491,344,27616
2019,湖北,理科,490,564,61836
2019,湖北,文科,490,343,27959
2019,湖北,理科,489,567,62403
2019,湖北,文科,489,308,28267
2019,湖北,理科,488,573,62976
2019,湖北,文科,488,345,28612
2019,湖北,理科,487,607,63583
2019,湖北,文科,487,375,28987
2019,湖北,理科,486,605,64188
2019,湖北,文科,486,333,29320
2019,湖北,理科,485,573,64761
2019,湖北,文科,485,339,29659
2019,湖北,理科,484,571,65332
2019,湖北,文科,484,371,30030
2019,湖北,理科,483,602,65934
2019,湖北,文科,483,333,30363
2019,湖北,理科,482,592,66526
2019,湖北,文科,482,336,30699
2019,湖北,理科,481,582,67108
2019,湖北,文科,481,351,31050
2019,湖北,理科,480,600,67708
2019,湖北,文科,480,360,31410
2019,湖北,理科,479,556,68264
2019,湖北,文科,479,372,31782
2019,湖北,理科,478,595,68859
2019,湖北,文科,478,334,32116
2019,湖北,理科,477,600,69459
2019,湖北,文科,477,340,32456
2019,湖北,理科,476,593,70052
2019,湖北,文科,476,351,32807
2019,湖北,理科,475,595,70647
2019,湖北,文科,475,378,33185
2019,湖北,理科,474,586,71233
2019,湖北,文科,474,329,33514
2019,湖北,理科,473,574,71807
2019,湖北,文科,473,347,33861
2019,湖北,理科,472,555,72362
2019,湖北,文科,472,344,34205
2019,湖北,理科,471,526,72888
2019,湖北,文科,471,346,34551
2019,湖北,理科,470,623,73511
2019,湖北,文科,470,354,34905
2019,湖北,理科,469,602,74113
2019,湖北,文科,469,344,35249
2019,湖北,理科,468,599,74712
2019,湖北,文科,468,359,35608
2019,湖北,理科,467,591,75303
2019,湖北,文科,467,377,35985
2019,湖北,理科,466,542,75845
2019,湖北,文科,466,394,36379
2019,湖北,理科,465,564,76409
2019,湖北,文科,465,375,36754
2019,湖北,理科,464,599,77008
2019,湖北,文科,464,351,37105
2019,湖北,理科,463,595,77603
2019,湖北,文科,463,342,37447
2019,湖北,理科,462,581,78184
2019,湖北,文科,462,349,37796
2019,湖北,理科,461,590,78774
2019,湖北,文科,461,323,38119
2019,湖北,理科,460,615,79389
2019,湖北,文科,460,344,38463
2019,湖北,理科,459,622,80011
2019,湖北,文科,459,375,38838
2019,湖北,理科,458,579,80590
2019,湖北,文科,458,349,39187
2019,湖北,理科,457,570,81160
2019,湖北,文科,457,361,39548
2019,湖北,理科,456,613,81773
2019,湖北,文科,456,348,39896
2019,湖北,理科,455,603,82376
2019,湖北,文科,455,333,40229
2019,湖北,理科,454,577,82953
2019,湖北,文科,454,372,40601
2019,湖北,理科,453,598,83551
2019,湖北,文科,453,366,40967
2019,湖北,理科,452,597,84148
2019,湖北,文科,452,318,41285
2019,湖北,理科,451,612,84760
2019,湖北,文科,451,354,41639
2019,湖北,理科,450,519,85279
2019,湖北,文科,450,313,41952
2019,湖北,理科,449,607,85886
2019,湖北,文科,449,372,42324
2019,湖北,理科,448,590,86476
2019,湖北,文科,448,347,42671
2019,湖北,理科,447,571,87047
2019,湖北,文科,447,341,43012
2019,湖北,理科,446,551,87598
2019,湖北,文科,446,386,43398
2019,湖北,理科,445,577,88175
2019,湖北,文科,445,362,43760
2019,湖北,理科,444,574,88749
2019,湖北,文科,444,347,44107
2019,湖北,理科,443,552,89301
2019,湖北,文科,443,330,44437
2019,湖北,理科,442,572,89873
2019,湖北,文科,442,348,44785
2019,湖北,理科,441,579,90452
2019,湖北,文科,441,346,45131
2019,湖北,理科,440,549,91001
2019,湖北,文科,440,363,45494
2019,湖北,理科,439,639,91640
2019,湖北,文科,439,362,45856
2019,湖北,理科,438,615,92255
2019,湖北,文科,438,326,46182
2019,湖北,理科,437,624,92879
2019,湖北,文科,437,354,46536
2019,湖北,理科,436,566,93445
2019,湖北,文科,436,340,46876
2019,湖北,理科,435,571,94016
2019,湖北,文科,435,329,47205
2019,湖北,理科,434,587,94603
2019,湖北,文科,434,362,47567
2019,湖北,理科,433,584,95187
2019,湖北,文科,433,353,47920
2019,湖北,理科,432,591,95778
2019,湖北,文科,432,353,48273
2019,湖北,理科,431,556,96334
2019,湖北,文科,431,384,48657
2019,湖北,理科,430,543,96877
2019,湖北,文科,430,355,49012
2019,湖北,理科,429,592,97469
2019,湖北,文科,429,369,49381
2019,湖北,理科,428,567,98036
2019,湖北,文科,428,350,49731
2019,湖北,理科,427,569,98605
2019,湖北,文科,427,375,50106
2019,湖北,理科,426,539,99144
2019,湖北,文科,426,315,50421
2019,湖北,理科,425,599,99743
2019,湖北,文科,425,335,50756
2019,湖北,理科,424,577,100320
2019,湖北,文科,424,390,51146
2019,湖北,理科,423,571,100891
2019,湖北,文科,423,346,51492
2019,湖北,理科,422,565,101456
2019,湖北,文科,422,369,51861
2019,湖北,理科,421,607,102063
2019,湖北,文科,421,322,52183
2019,湖北,理科,420,544,102607
2019,湖北,文科,420,350,52533
2019,湖北,理科,419,538,103145
2019,湖北,文科,419,358,52891
2019,湖北,理科,418,560,103705
2019,湖北,文科,418,361,53252
2019,湖北,理科,417,571,104276
2019,湖北,文科,417,328,53580
2019,湖北,理科,416,577,104853
2019,湖北,文科,416,381,53961
2019,湖北,理科,415,551,105404
2019,湖北,文科,415,343,54304
2019,湖北,理科,414,573,105977
2019,湖北,文科,414,364,54668
2019,湖北,理科,413,563,106540
2019,湖北,文科,413,340,55008
2019,湖北,理科,412,599,107139
2019,湖北,文科,412,372,55380
2019,湖北,理科,411,551,107690
2019,湖北,理科,411,551,107690
2019,湖北,理科,410,560,108250
2019,湖北,文科,410,379,56130
2019,湖北,理科,409,576,108826
2019,湖北,文科,409,350,56480
2019,湖北,理科,408,516,109342
2019,湖北,文科,408,341,56821
2019,湖北,理科,407,557,109899
2019,湖北,文科,407,370,57191
2019,湖北,理科,406,576,110475
2019,湖北,文科,406,338,57529
2019,湖北,文科,405,364,57893
2019,湖北,理科,405,539,111014
2019,湖北,理科,404,559,111573
2019,湖北,文科,404,387,58280
2019,湖北,理科,403,553,112126
2019,湖北,文科,403,379,58659
2019,湖北,理科,402,545,112671
2019,湖北,文科,402,399,59058
2019,湖北,文科,401,312,59370
2019,湖北,理科,401,547,113218
2019,湖北,理科,400,554,113772
2019,湖北,文科,400,364,59734
2019,湖北,理科,399,509,114281
2019,湖北,文科,399,373,60107
2019,湖北,理科,398,554,114835
2019,湖北,文科,398,344,60451
2019,湖北,文科,397,354,60805
2019,湖北,理科,397,540,115375
2019,湖北,理科,396,508,115883
2019,湖北,文科,396,330,61135
2019,湖北,理科,395,512,116395
2019,湖北,文科,395,348,61483
2019,湖北,理科,394,549,116944
2019,湖北,文科,394,332,61815
2019,湖北,文科,393,319,62134
2019,湖北,理科,393,557,117501
2019,湖北,理科,392,507,118008
2019,湖北,文科,392,341,62475
2019,湖北,理科,391,574,118582
2019,湖北,文科,391,338,62813
2019,湖北,文科,390,335,63148
2019,湖北,理科,390,577,119159
2019,湖北,理科,389,546,119705
2019,湖北,文科,389,333,63481
2019,湖北,文科,388,356,63837
2019,湖北,理科,388,564,120269
2019,湖北,理科,387,573,120842
2019,湖北,文科,387,353,64190
2019,湖北,理科,386,540,121382
2019,湖北,文科,386,366,64556
2019,湖北,理科,385,511,121893
2019,湖北,文科,385,333,64889
2019,湖北,理科,384,536,122429
2019,湖北,文科,384,367,65256
2019,湖北,理科,383,507,122936
2019,湖北,文科,383,333,65589
2019,湖北,文科,382,383,65972
2019,湖北,理科,382,540,123476
2019,湖北,理科,381,481,123957
2019,湖北,文科,381,362,66334
2019,湖北,文科,380,368,66702
2019,湖北,理科,380,461,124418
2019,湖北,理科,379,521,124939
2019,湖北,文科,379,316,67018
2019,湖北,文科,378,337,67355
2019,湖北,理科,378,488,125427
2019,湖北,理科,377,565,125992
2019,湖北,文科,377,343,67698
2019,湖北,文科,376,342,68040
2019,湖北,理科,376,533,126525
2019,湖北,理科,375,504,127029
2019,湖北,文科,375,352,68392
2019,湖北,文科,374,344,68736
2019,湖北,理科,374,542,127571
2019,湖北,理科,373,519,128090
2019,湖北,文科,373,341,69077
2019,湖北,理科,372,484,128574
2019,湖北,文科,372,349,69426
2019,湖北,文科,371,352,69778
2019,湖北,理科,371,511,129085
2019,湖北,理科,370,529,129614
2019,湖北,文科,370,372,70150
2019,湖北,文科,369,338,70488
2019,湖北,理科,369,472,130086
2019,湖北,理科,368,488,130574
2019,湖北,文科,368,354,70842
2019,湖北,文科,367,340,71182
2019,湖北,理科,367,489,131063
2019,湖北,理科,366,466,131529
2019,湖北,文科,366,351,71533
2019,湖北,文科,365,336,71869
2019,湖北,理科,365,486,132015
2019,湖北,理科,364,446,132461
2019,湖北,文科,364,341,72210
2019,湖北,文科,363,369,72579
2019,湖北,理科,363,502,132963
2019,湖北,理科,362,490,133453
2019,湖北,文科,362,356,72935
2019,湖北,文科,361,362,73297
2019,湖北,理科,361,485,133938
2019,湖北,理科,360,523,134461
2019,湖北,文科,360,353,73650
2019,湖北,文科,359,336,73986
2019,湖北,理科,359,476,134937
2019,湖北,理科,358,448,135385
2019,湖北,文科,358,348,74334
2019,湖北,文科,357,337,74671
2019,湖北,理科,357,457,135842
2019,湖北,理科,356,414,136256
2019,湖北,文科,356,350,75021
2019,湖北,文科,355,324,75345
2019,湖北,理科,355,460,136716
2019,湖北,理科,354,467,137183
2019,湖北,文科,354,320,75665
2019,湖北,文科,353,344,76009
2019,湖北,理科,353,415,137598
2019,湖北,文科,352,362,76371
2019,湖北,理科,352,418,138016
2019,湖北,理科,351,454,138470
2019,湖北,理科,351,454,138470
2019,湖北,理科,350,433,138903
2019,湖北,文科,350,343,77074
2019,湖北,文科,349,381,77455
2019,湖北,理科,349,477,139380
2019,湖北,理科,348,413,139793
2019,湖北,文科,348,330,77785
2019,湖北,文科,347,335,78120
2019,湖北,理科,347,455,140248
2019,湖北,理科,346,408,140656
2019,湖北,文科,346,331,78451
2019,湖北,文科,345,327,78778
2019,湖北,理科,345,418,141074
2019,湖北,理科,344,458,141532
2019,湖北,文科,344,328,79106
2019,湖北,文科,343,352,79458
2019,湖北,理科,343,454,141986
2019,湖北,理科,342,424,142410
2019,湖北,文科,342,326,79784
2019,湖北,文科,341,332,80116
2019,湖北,理科,341,439,142849
2019,湖北,文科,340,370,80486
2019,湖北,理科,340,454,143303
2019,湖北,理科,339,430,143733
2019,湖北,文科,339,331,80817
2019,湖北,文科,338,321,81138
2019,湖北,理科,338,406,144139
2019,湖北,理科,337,434,144573
2019,湖北,文科,337,316,81454
2019,湖北,文科,336,351,81805
2019,湖北,理科,336,415,144988
2019,湖北,理科,335,418,145406
2019,湖北,文科,335,309,82114
2019,湖北,文科,334,354,82468
2019,湖北,理科,334,383,145789
2019,湖北,理科,333,424,146213
2019,湖北,文科,333,317,82785
2019,湖北,理科,332,396,146609
2019,湖北,文科,332,313,83098
2019,湖北,文科,331,286,83384
2019,湖北,理科,331,402,147011
2019,湖北,文科,330,300,83684
2019,湖北,理科,330,395,147406
2019,湖北,文科,329,354,84038
2019,湖北,理科,329,376,147782
2019,湖北,文科,328,307,84345
2019,湖北,理科,328,375,148157
2019,湖北,文科,327,304,84649
2019,湖北,理科,327,401,148558
2019,湖北,文科,326,331,84980
2019,湖北,理科,326,386,148944
2019,湖北,文科,325,321,85301
2019,湖北,理科,325,395,149339
2019,湖北,文科,324,314,85615
2019,湖北,理科,324,389,149728
2019,湖北,文科,323,325,85940
2019,湖北,理科,323,382,150110
2019,湖北,文科,322,271,86211
2019,湖北,理科,322,402,150512
2019,湖北,文科,321,287,86498
2019,湖北,理科,321,353,150865
2019,湖北,文科,320,312,86810
2019,湖北,理科,320,366,151231
2019,湖北,文科,319,296,87106
2019,湖北,理科,319,378,151609
2019,湖北,文科,318,282,87388
2019,湖北,理科,318,400,152009
2019,湖北,文科,317,280,87668
2019,湖北,理科,317,417,152426
2019,湖北,文科,316,283,87951
2019,湖北,理科,316,363,152789
2019,湖北,文科,315,285,88236
2019,湖北,理科,315,409,153198
2019,湖北,文科,314,265,88501
2019,湖北,理科,314,383,153581
2019,湖北,文科,313,260,88761
2019,湖北,理科,313,352,153933
2019,湖北,文科,312,322,89083
2019,湖北,理科,312,356,154289
2019,湖北,文科,311,281,89364
2019,湖北,理科,311,329,154618
2019,湖北,文科,310,268,89632
2019,湖北,理科,310,366,154984
2019,湖北,文科,309,289,89921
2019,湖北,理科,309,386,155370
2019,湖北,文科,308,267,90188
2019,湖北,理科,308,337,155707
2019,湖北,文科,307,259,90447
2019,湖北,理科,307,403,156110
2019,湖北,文科,306,252,90699
2019,湖北,理科,306,372,156482
2019,湖北,文科,305,272,90971
2019,湖北,理科,305,348,156830
2019,湖北,文科,304,310,91281
2019,湖北,理科,304,358,157188
2019,湖北,文科,303,276,91557
2019,湖北,理科,303,330,157518
2019,湖北,文科,302,279,91836
2019,湖北,理科,302,345,157863
2019,湖北,文科,301,279,92115
2019,湖北,理科,301,359,158222
2019,湖北,文科,300,249,92364
2019,湖北,理科,300,388,158610
2019,湖北,文科,299,253,92617
2019,湖北,理科,299,378,158988
2019,湖北,文科,298,267,92884
2019,湖北,理科,298,385,159373
2019,湖北,文科,297,265,93149
2019,湖北,理科,297,347,159720
2019,湖北,文科,296,273,93422
2019,湖北,理科,296,341,160061
2019,湖北,文科,295,276,93698
2019,湖北,理科,295,339,160400
2019,湖北,文科,294,241,93939
2019,湖北,理科,294,328,160728
2019,湖北,文科,293,256,94195
2019,湖北,理科,293,362,161090
2019,湖北,文科,292,269,94464
2019,湖北,理科,292,370,161460
2019,湖北,文科,291,257,94721
2019,湖北,理科,291,336,161796
2019,湖北,文科,290,239,94960
2019,湖北,理科,290,312,162108
2019,湖北,文科,289,251,95211
2019,湖北,理科,289,332,162440
2019,湖北,文科,288,247,95458
2019,湖北,理科,288,315,162755
2019,湖北,文科,287,228,95686
2019,湖北,理科,287,339,163094
2019,湖北,文科,286,244,95930
2019,湖北,理科,286,346,163440
2019,湖北,文科,285,242,96172
2019,湖北,理科,285,363,163803
2019,湖北,文科,284,236,96408
2019,湖北,理科,284,345,164148
2019,湖北,文科,283,265,96673
2019,湖北,理科,283,333,164481
2019,湖北,文科,282,249,96922
2019,湖北,理科,282,298,164779
2019,湖北,文科,281,270,97192
2019,湖北,理科,281,337,165116
2019,湖北,文科,280,207,97399
2019,湖北,理科,280,307,165423
2019,湖北,文科,279,205,97604
2019,湖北,理科,279,292,165715
2019,湖北,文科,278,225,97829
2019,湖北,理科,278,295,166010
2019,湖北,文科,277,218,98047
2019,湖北,理科,277,315,166325
2019,湖北,文科,276,212,98259
2019,湖北,理科,276,308,166633
2019,湖北,文科,275,191,98450
