塞舌尔,非洲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,20,70,77,81,81,81,81,81,81,81,81,91,94,100,100,100,100,100,100,108,108,108,108,108,108,108,114,114,114,114,114,114,114,114,114,114,114,114,114,126,126,126,126,126,127,127,127,127,127,127,127,127,127,132,132,132,132,132,132,136,136,136,136,136,136,136,136,136,136,136,136,136,137,137,137,138,139,139,140,140,140,141,141,141,141,141,143,143,143,143,143,143,143,143,143,144,144,145,146,146,146,148,148,148,148,148,148,148,148,148,149,149,149,149,149,149,151,153,153,153,153,153,153,153,153,153,153,153,153,157,157,157,158,158,158,158,158,158,160,160,160,160,160,160,160,163,163,163,163,166,166,166,166,173,166,183,183,183,183,184,184,184,184,184,184,184,187,187,187,187,187,202,202,202,202,202,205,205,205,205,205,205,205,217,217,217,256
赤道几内亚,非洲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,21,41,51,79,83,84,214,258,258,315,315,439,522,583,594,594,594,719,825,890,960,960,960,1043,1043,1043,1043,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1664,1664,1664,1664,1664,1664,1664,1664,1664,2001,2001,2001,2001,2001,2001,2001,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,4821,4821,4821,4821,4821,4821,4821,4821,4821,4821,4821,4821,4821,4821,4821,4821,4821,4821,4821,4892,4892,4926,4926,4926,4926,4926,4928,4928,4941,4941,4941,4941,4965,4965,4965,4972,4972,4972,4985,4985,4990,4990,4996,4996,4996,5000,5000,5000,5002,5002,5002,5002,5002,5018,5018,5018,5018,5028,5028,5028,5030,5030,5045,5045,5045,5045,5052,5052,5052,5062,5063,5063,5063,5066,5066,5068,5068,5068,5070,5070,5074,5074,5074,5074,5079,5079,5079,5083,5083,5083,5083,5083,5088,5088,5089,5089,5092,5092,5092,5092,5092,5102,5102,5102,5104,5104,5104,5104,5104,5121,5121,5121,5130,5130,5130,5137,5137,5137,5146,5153,5153,5153,5153,5156,5156,5159,5159,5159,5166,5166,5166,5183,5183,5185,5185,5185,5195,5195,5214,5214,5214,5214,5214,5231,5231,5236,5236,5236,5248,5248,5248,5264,5264
纳米比亚,非洲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,18,19,20,21,21,21,22,22,23,23,24,25,25,25,25,25,29,29,31,31,31,31,31,32,32,32,34,34,39,40,46,55,63,67,76,90,105,121,150,183,203,257,293,335,375,412,485,539,593,615,667,668,785,861,864,960,1032,1032,1203,1203,1344,1366,1402,1522,1618,1687,1775,1843,1917,1986,1986,2052,2129,2224,2294,2470,2540,2540,2802,2802,2802,3101,3229,3229,3406,3544,3726,3907,4344,4464,4464,4665,4912,5227,5538,5854,6160,6431,6712,6712,6906,7116,7365,7550,7692,8082,8323,8323,8514,8810,8810,8928,9256,9256,9604,9719,9818,9818,9964,9964,10078,10292,10377,10526,10607,10607,10663,10740,10918,11033,11033,11140,11265,11265,11373,11480,11572,11626,11654,11673,11714,11829,11829,11936,11936,11989,12000,12069,12103,12215,12263,12293,12326,12367,12406,12460,12501,12660,12660,12675,12729,12806,12858,12935,12988,12988,13012,13030,13046,13143,13170,13170,13211,13240,13253,13292,13345,13372,13449,13508,13555,13566,13610,13662,13712,13811,13897,13938,13938,14006,14155,14285,14345,14380,14380,14416,14477,14599,14950,14950,15078,15219,15472,15773,15773,16269,16269,16726,16726,17276,17607,18041,18041,18714,19299,19629,19629,20579,21262,21262,21923,22287,22851,23333,23333
卢旺达,非洲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,113,118,120,126,127,134,136,138,143,144,147,150,153,154,176,183,191,207,212,225,243,249,255,259,261,268,271,280,286,287,289,292,292,297,308,314,320,321,325,327,336,339,346,349,355,359,370,377,384,397,410,420,431,439,451,463,476,494,510,541,582,612,636,639,646,661,702,728,787,798,830,850,858,878,900,1001,1025,1042,1063,1081,1092,1105,1113,1172,1194,1210,1252,1299,1337,1378,1416,1435,1473,1485,1539,1582,1629,1655,1689,1710,1729,1752,1821,1879,1926,1963,1994,2022,2042,2062,2092,2099,2104,2111,2128,2134,2140,2152,2171,2189,2200,2293,2352,2453,2540,2577,2644,2717,2780,2889,3089,3306,3537,3625,3672,3742,3843,4020,4063,4142,4218,4255,4304,4349,4374,4409,4439,4460,4479,4534,4565,4591,4602,4624,4634,4653,4671,4689,4711,4722,4738,4779,4789,4798,4811,4820,4832,4836,4840,4843,4847,4852,4866,4867,4873,4883,4885,4890,4892,4896,4905,4908,4940,4953,4965,4971,4974,4992,4996,5012,5017,5052,5060,5066,5073,5084,5129,5131,5134,5137,5146,5155,5162,5174,5192,5208,5213,5222,5242,5262,5312,5319,5362,5394,5455,5491,5507,5543,5572,5586,5620,5665,5726,5750,5779,5851,5872,5891,5934,5934,5948,5994,6011,6043,6084,6129,6191,6237,6278,6349,6428,6528,6659,6747,6832,6954,7032,7105,7232,7293,7402,7511,7598,7670,7743,7970,8021,8021,8128,8250
斯威士兰,非洲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,15,16,17,22,24,31,36,40,56,65,91,106,119,123,153,163,184,190,202,203,205,208,217,220,225,238,250,256,261,272,279,279,283,285,293,294,295,300,305,333,333,340,371,398,449,472,486,490,506,520,563,586,623,627,635,643,674,690,706,728,745,781,795,812,840,873,954,954,988,1011,1056,1138,1213,1257,1311,1351,1389,1434,1489,1552,1619,1729,1793,1826,1894,1938,2021,2073,2142,2207,2316,2404,2551,2577,2648,2706,2775,2838,2856,2909,2968,3036,3128,3236,3309,3410,3525,3599,3670,3745,3839,3894,3989,4058,4110,4128,4189,4225,4304,4327,4387,4433,4461,4510,4561,4577,4618,4668,4720,4780,4819,4853,4884,4904,4936,4994,5025,5050,5075,5104,5128,5155,5191,5215,5245,5269,5282,5307,5343,5375,5399,5419,5431,5452,5462,5482,5500,5521,5530,5569,5579,5598,5617,5632,5644,5660,5669,5683,5696,5715,5733,5746,5765,5780,5788,5800,5805,5814,5831,5847,5854,5863,5875,5886,5899,5909,5917,5925,5929,5942,5955,5967,5976,5989,6003,6013,6024,6044,6060,6076,6093,6095,6105,6124,6144,6156,6185,6205,6219,6233,6247,6272,6329,6362,6406,6419,6419,6442,6455,6474,6480,6495,6501,6529,6563,6612,6633,6685,6714,6768,6825,6912,7026,7093,7202,7305,7427,7562,7715,7868,8032,8170,8484,8687,8687,8934,9146
毛里塔尼亚,非洲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,8,9,15,29,40,62,62,81,131,141,173,200,227,237,262,268,292,346,423,483,530,588,668,745,784,883,947,1049,1104,1162,1283,1439,1572,1682,1783,1887,2057,2223,2424,2621,2813,2984,3121,3292,3519,3739,3907,4025,4149,4237,4363,4472,4606,4705,4827,4879,4948,5024,5087,5126,5203,5275,5355,5446,5518,5564,5659,5710,5813,5873,5923,5985,6027,6067,6116,6151,6171,6208,6249,6273,6295,6310,6319,6323,6382,6418,6444,6444,6498,6510,6523,6555,6598,6622,6653,6676,6693,6701,6762,6789,6829,6848,6885,6894,6905,6928,6960,6977,6993,7012,7012,7016,7048,7075,7089,7106,7126,7134,7142,7165,7165,7191,7222,7266,7274,7276,7295,7319,7332,7346,7361,7365,7368,7384,7403,7425,7433,7457,7462,7464,7474,7488,7502,7505,7511,7517,7520,7523,7529,7535,7540,7548,7550,7550,7554,7565,7572,7585,7603,7607,7608,7621,7634,7638,7650,7662,7663,7664,7677,7680,7688,7700,7700,7703,7704,7704,7724,7744,7777,7804,7814,7820,7833,7848,7885,7900,7932,7948,7952,7979,7994,8010,8034,8075,8096,8128,8167,8193,8246,8288,8424,8458,8601,8601,8710,8863,9005,9181,9359,9516,9679,9876,10105,10268,10501,10780,10971,11135,11431,11629,11805,12046,12278,12418,12567,12745,12944,13118,13264,13642,13778,13778,13989,14191
阿鲁巴,北美洲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,82,86,92,93,95,96,97,97,100,100,100,100,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,103,103,103,104,104,105,105,105,105,105,105,105,105,105,105,106,106,108,111,111,113,115,117,117,117,118,119,119,119,119,119,120,121,121,122,124,132,171,263,396,509,563,630,717,798,894,973,1048,1102,1121,1205,1296,1387,1464,1534,1568,1628,1670,1760,1848,1906,1975,1997,2006,2104,2211,2292,2358,2428,2449,2482,2589,2730,2819,2898,2994,3046,3060,3152,3328,3382,3460,3460,3551,3587,3665,3721,3756,3799,3832,3844,3872,3934,3963,3998,4038,4074,4079,4094,4108,4133,4150,4167,4188,4194,4197,4229,4255,4285,4289,4304,4322,4334,4355,4369,4389,4401,4410,4420,4422,4437,4455,4472,4494,4513,4519,4524,4538,4553,4564,4578,4589,4600,4606,4622,4631,4639,4650,4658,4662,4668,4676,4685,4693,4698,4724,4731,4737,4751,4778,4791,4808,4833,4845,4845,4872,4902,4923,4942,4957,4965,4966,4984,4996,5011,5031,5044,5049,5056,5079,5106,5124,5138,5155,5163,5176,5199,5228,5257,5268,5305,5323,5323,5373,5442
钻石公主号邮轮,未确定,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712
苏里南,南美洲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,14,23,44,54,74,82,91,101,122,130,137,144,168,187,196,208,229,236,261,277,293,302,314,319,319,357,373,391,467,492,501,517,535,547,561,565,594,614,634,671,699,729,741,762,780,801,849,919,943,1001,1029,1079,1131,1176,1234,1305,1381,1439,1483,1510,1607,1650,1706,1760,1849,1893,1981,2050,2096,2203,2306,2391,2489,2559,2653,2761,2838,2961,3016,3077,3216,3295,3366,3460,3569,3607,3632,3698,3724,3793,3848,3954,4009,4034,4089,4149,4215,4252,4320,4346,4360,4419,4447,4477,4529,4579,4582,4611,4625,4645,4671,4691,4709,4723,4740,4759,4779,4789,4817,4831,4835,4836,4863,4877,4891,4899,4924,4941,4954,4965,4979,5004,5018,5035,5051,5058,5072,5083,5094,5113,5123,5130,5133,5144,5150,5154,5155,5166,5170,5180,5187,5192,5197,5201,5203,5210,5212,5218,5220,5225,5227,5234,5239,5241,5245,5254,5261,5268,5274,5274,5275,5278,5282,5284,5289,5295,5296,5297,5300,5305,5307,5311,5312,5312,5312,5319,5320,5322,5322,5324,5324,5325,5326,5333,5337,5339,5340,5353,5359,5381,5401,5428,5459,5511,5552,5583,5669,5734,5810,5880,5978,6013,6013,6098,6181
库拉索,北美洲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,16,16,16,16,16,16,16,16,16,17,17,18,18,18,18,18,19,19,20,20,21,21,21,21,21,21,21,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,25,25,25,25,25,26,26,26,28,28,28,28,28,28,28,29,29,29,29,29,29,29,29,29,29,29,29,31,31,31,31,31,32,32,32,32,33,34,34,36,36,36,36,37,39,43,47,49,53,55,62,62,68,69,71,75,78,78,92,102,102,116,116,135,135,145,157,161,169,192,210,228,247,268,282,291,301,315,329,337,366,364,370,392,399,411,429,452,462,476,505,549,549,571,583,585,645,645,673,698,715,744,751,759,785,804,818,837,858,873,884,907,944,958,970,987,995,1000,1021,1030,1053,1077,1097,1102,1131,1182,1215,1261,1307,1340,1374,1415,1482,1561,1620,1682,1749,1773,1827,1929,2046,2157,2258,2379,2379,2503,2658,2740,2890,3011,3136,3174,3246,3325,3404,3501,3576,3624,3661,3699,3767,3823,3881,3920,3947,3974,4006,4051,4099,4138,4144,4151,4151,4179,4230
圣卢西亚,北美洲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,28,28,29,29,29,29,31,31,32,33,36,36,37,39,42,48,52,54,63,67,73,76,78,78,84,84,97,105,106,110,123,131,141,148,148,156,160,160,171,173,178,183,203,203,204,220,223,226,235,238,246,252,259,259,259,261,262,262,265,265,270,270,271,274,274,274,275,278,278,278,279,280,282,287,287,303,305,305,305,305,331,331,331,340
圣文森特和格林纳丁斯,北美洲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,14,15,15,16,17,17,17,17,17,17,17,18,18,18,18,18,18,18,25,25,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,35,35,35,35,35,35,38,50,50,50,52,52,52,52,52,52,52,52,54,54,55,55,55,55,56,56,56,56,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,58,58,58,60,60,60,60,60,61,61,61,61,61,61,62,62,62,62,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,65,67,67,67,68,68,68,73,73,73,73,74,74,74,74,74,75,75,75,75,76,76,76,76,76,76,77,77,78,78,78,78,83,83,84,84,84,84,84,84,84,84,85,85,85,85,85,85,87,87,87,87,87,90,91,94,94,94,98,98,98,100,100,100,104,104,107,108,108,108,108,109,109,109,115,119
安提瓜和巴布达,北美洲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,23,23,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,65,65,65,65,69,69,69,69,69,68,68,68,70,70,73,73,74,74,74,74,74,74,74,76,76,76,76,76,76,76,82,82,82,86,86,91,91,91,91,91,92,92,92,92,92,92,92,92,92,92,93,93,93,93,93,93,94,94,94,94,94,94,94,94,94,94,94,94,94,94,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,96,96,96,96,97,98,98,101,101,101,101,101,106,106,107,107,107,108,108,111,111,111,111,111,112,112,112,112,119,119,119,122,122,122,122,124,124,124,124,124,127,127,128,128,128,128,130,130,130,131,131,131,131,131,133,133,134,134,134,134,139,139,139,139,139,139,140,140,141,141,141,141,141,142,144,144,144,144,146,146,146,146,146,147,148,148,148,148,151,151,152,152,153,153,153,154,154,155,155,158,158,158,158
危地马拉,北美洲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,95,126,137,153,155,156,180,196,214,235,257,289,294,316,342,384,430,473,500,530,557,585,599,644,688,730,763,798,832,900,1052,1199,1342,1518,1643,1763,1912,1912,2001,2133,2265,2512,2743,3054,3424,3760,3954,4145,4348,4607,4739,5087,5336,5586,5760,6154,6485,6792,7055,7502,7866,8221,8561,8982,9491,9845,10272,10706,11251,11868,12509,12755,13145,13769,14540,14819,15619,15828,16397,16930,17409,18096,19011,20072,21293,22501,23248,23972,24787,25411,26658,27619,28598,29355,29742,30872,32074,32939,33809,38042,38677,39039,40229,41135,42192,43283,44492,45053,45309,46451,47605,48826,49789,50979,51306,52365,53509,53509,55270,56189,56189,56605,56987,57966,59089,60284,61428,62313,62944,62944,63847,64881,65983,67856,67856,68188,68533,69651,70714,71856,72921,73679,73912,74074,74893,76358,76358,77040,77481,77683,77828,78721,79622,80306,81009,81658,81909,82172,82684,82924,83664,84344,85152,85444,85681,87442,87933,88878,89702,90092,90263,90263,91746,92409,93090,93748,93963,94182,94870,95704,96480,96935,97544,97715,97826,98380,99094,99765,100431,101028,101360,101599,102219,102219,103172,103902,104632,104632,104894,105571,106320,106790,107339,107339,108104,108104,108104,109147,109849,110502,111050,111262,111262,112129,112811,113543,114123,114719,114885,115032,115032,115730,117066,117757,118417,118629,118722,119349,119989,120685,121132,121132,121798,122062,122774,123460,124053,124805,125352,125550,125550,126473,127127,127786,128541,129099,129282,129405,130082,130828,131435,132062,132595,132765,132867,133601,134256,134894,135080,135171,135309,135441,135441,137166,137166
乌拉圭,南美洲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,473,494,501,501,502,508,517,528,535,543,549,577,596,606,620,625,630,643,648,652,657,670,673,684,694,707,717,719,724,732,733,734,734,737,738,746,749,753,764,769,787,789,803,811,816,821,823,825,826,828,832,834,845,845,845,846,847,847,847,847,848,848,849,849,850,853,859,876,882,885,902,907,919,924,929,932,936,943,947,952,955,956,960,965,974,977,985,986,987,989,997,1009,1026,1037,1044,1054,1064,1096,1117,1141,1166,1174,1192,1202,1218,1237,1243,1264,1278,1286,1291,1300,1309,1318,1325,1335,1353,1364,1385,1393,1409,1421,1434,1440,1457,1485,1493,1506,1516,1521,1527,1533,1536,1543,1551,1556,1570,1585,1595,1611,1626,1636,1653,1669,1679,1693,1712,1741,1759,1773,1780,1808,1812,1827,1856,1876,1890,1904,1917,1927,1934,1946,1959,1967,1998,2008,2010,2033,2046,2061,2097,2122,2145,2155,2177,2206,2226,2251,2268,2294,2313,2337,2388,2417,2450,2501,2531,2560,2623,2663,2701,2759,2807,2851,2872,2916,2981,3044,3082,3124,3149,3165,3196,3245,3309,3370,3441,3514,3560,3620,3700,3795,3883,3957,4030,4104,4208,4296,4377,4477,4564,4699,4763,4870,4988,5117,5303,5511,5857,5857,6024,6225,6455,6731,6965,7303,7505,7806,8104,8487,8849,9180,9708,10029,10418,10893,11436,11950,12557,13048,13477,14001,14710,15457,15848,16728,17306,17306,17962,18480
委内瑞拉,南美洲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,171,175,175,181,189,193,204,227,256,285,288,298,311,318,323,325,329,333,345,367,379,381,388,423,459,504,541,541,618,749,824,882,944,1010,1121,1177,1211,1245,1325,1370,1459,1510,1662,1819,1952,2087,2145,2316,2377,2473,2632,2738,2814,2879,2904,2978,3062,3150,3386,3483,3591,3789,3917,4048,4187,4366,4563,4779,5130,5297,5530,5832,6062,6273,6537,6750,7169,7411,7693,8008,8372,8803,9178,9465,9707,10010,10428,10854,11191,11483,11891,12334,12774,13164,13613,14263,14929,15463,15988,16571,17158,17859,18574,19443,20206,20754,21438,22299,23280,24166,24961,25805,26800,27938,29088,30369,31381,32607,33755,34802,35697,36868,37567,38219,38957,39564,40338,41158,41965,42898,43879,44946,45868,46728,47756,48883,49877,50973,52165,53289,54350,55563,56751,57823,58663,59630,60540,61569,62655,63416,64284,65174,65949,66656,67443,68453,69439,70406,71273,71940,72691,73528,74363,75122,76029,76820,77646,78434,79117,79796,80404,81019,81696,82453,83137,83756,84391,85005,85469,85758,86289,86636,87161,87644,88035,88416,88718,89142,89565,90047,90400,90876,91280,91589,92013,92325,92705,93100,93480,93921,94305,94698,94883,95149,95445,95750,96140,96441,96933,97352,97739,98050,98350,98665,99017,99435,99835,100143,100498,100817,101215,101524,101760,102394,102394,102621,103067,103548,103877,104177,104442,104904,105384,105852,106280,106715,107177,107786,108125,108480,108717,109081,109395,109781,110075,110513,110828,111024,111245,111603,112316,112316,112636,112861,113121
苏丹,非洲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,29,32,35,66,92,107,140,162,174,213,275,318,375,442,534,592,778,930,1111,1164,1365,1526,1661,1818,1964,2289,2591,2591,2591,2728,3138,3138,3378,3628,3820,3976,4146,4346,4521,4521,4800,5026,5173,5310,5499,5714,5865,6081,6081,6242,6427,6582,6730,6879,7007,7220,7435,7740,8020,8020,8316,8580,8698,8698,8889,8889,9084,9257,9257,9257,9257,9257,9573,9663,9663,9767,9767,9894,9997,10084,10204,10250,10250,10250,10316,10417,10527,10527,10682,10682,10992,10992,10992,11237,11302,11302,11385,11385,11496,11496,11496,11496,11644,11738,11738,11780,11780,11780,11780,11894,11894,11956,12033,12033,12115,12162,12211,12314,12410,12485,12546,12582,12623,12623,12682,12836,12974,12974,13045,13045,13189,13189,13189,13189,13189,13189,13189,13189,13407,13437,13437,13437,13437,13437,13470,13470,13516,13535,13535,13535,13535,13535,13535,13555,13555,13578,13578,13592,13592,13606,13606,13606,13640,13640,13653,13653,13653,13653,13653,13653,13668,13670,13670,13670,13685,13691,13691,13691,13691,13691,13691,13697,13724,13724,13724,13724,13724,13742,13747,13747,13747,13765,13772,13804,13804,13819,13866,13905,13943,13943,13943,14090,14090,14155,14155,14346,14401,14401,14626,14626,15047,15047,15047,15299,15530,15839,16052,16431,16431,16649,16864,16864,17404,17810,17810,18045,18254,18535,19196,19196,19468,19747,20084,20468,20468,20844,21147,21386,21591,21864,22265,22265,22621,22621,22963,23316,23316,23316,23316,23316,23316,23316,23316,23316,23316
几内亚,非洲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,212,250,319,404,518,579,622,761,862,954,996,1163,1240,1351,1495,1537,1586,1710,1811,1856,1927,2213,2298,2374,2473,2531,2658,2658,2796,2863,2863,3067,3067,3176,3275,3275,3275,3275,3553,3656,3706,3706,3844,3886,3933,3991,4060,4117,4117,4216,4258,4258,4372,4426,4484,4532,4572,4639,4668,4841,4904,4960,4988,5040,5104,5174,5174,5260,5291,5342,5351,5391,5404,5450,5521,5570,5610,5610,5697,5697,5881,5969,6044,6141,6141,6200,6276,6359,6430,6491,6544,6590,6652,6747,6806,6867,6927,7008,7055,7126,7183,7242,7308,7317,7364,7364,7489,7575,7664,7777,7875,7930,7930,8018,8116,8198,8260,8343,8482,8620,8715,8792,8876,8932,8967,9013,9076,9128,9167,9213,9251,9251,9371,9409,9479,9479,9579,9649,9722,9798,9816,9848,9885,9946,9979,10020,10045,10061,10111,10154,10183,10231,10286,10325,10344,10387,10434,10434,10478,10512,10580,10598,10634,10652,10652,10735,10754,10754,10800,10863,10863,10954,10996,11022,11022,11134,11188,11255,11327,11362,11478,11518,11538,11599,11635,11635,11635,11635,11635,11635,11819,11887,12020,12072,12150,12195,12213,12260,12331,12363,12363,12414,12426,12459,12484,12516,12537,12585,12585,12624,12654,12683,12713,12743,12798,12826,12841,12863,12929,12949,13006,13039,13039,13119,13119,13143,13167,13186,13207,13233,13233,13264,13283,13325,13368,13398,13420,13431,13457,13474,13485,13511,13532,13532,13550,13578,13598,13630,13646,13646,13674,13688,13688,13688,13722
