序号,学校代码,学校名称,评选结果,排名百分比
1,10007,北京理工大学,A+,前2%或前2名
2,10288,南京理工大学,A+,前2%或前2名
3,10699,西北工业大学,B,20%～30%
4,90045,空军工程大学,B-,30%～40%
5,90059,火箭军工程大学,B-,30%～40%
6,90006,解放军理工大学,C+,40%～50%
7,90033,装备学院,C,50%～60%
8,10110,中北大学,C-,60%～70%
9,90038,海军工程大学,C-,60%～70%
