序号,学校代码,学校名称,评选结果,排名百分比
1,10003,清华大学,A+,前2%或前2名
2,10358,中国科学技术大学,A+,前2%或前2名
3,10001,北京大学,B+,10%～20%
4,10217,哈尔滨工程大学,B+,10%～20%
5,10698,西安交通大学,B+,10%～20%
6,10248,上海交通大学,B,20%～30%
7,10555,南华大学,B-,30%～40%
8,10610,四川大学,B-,30%～40%
9,90038,海军工程大学,C+,40%～50%
10,10730,兰州大学,C+,40%～50%
11,10027,北京师范大学,C,50%～60%
12,10405,东华理工大学,C,50%～60%
13,10287,南京航空航天大学,C-,60%～70%
14,10616,成都理工大学,C-,60%～70%
