序号,学校代码,学校名称,评选结果,排名百分比
1,10008,北京科技大学,A+,前2%或前2名
2,10533,中南大学,A+,前2%或前2名
3,10145,东北大学,B+,10%～20%
4,10674,昆明理工大学,B+,10%～20%
5,10280,上海大学,B,20%～30%
6,10488,武汉科技大学,B,20%～30%
7,10127,内蒙古科技大学,B-,30%～40%
8,10611,重庆大学,B-,30%～40%
9,10081,华北理工大学,C+,40%～50%
10,10407,江西理工大学,C+,40%～50%
11,10703,西安建筑科技大学,C,50%～60%
12,10360,安徽工业大学,C,50%～60%
13,10146,辽宁科技大学,C-,60%～70%
14,10657,贵州大学,C-,60%～70%
