序号,学校代码,学校名称,评选结果,排名百分比
1,10225,东北林业大学,A+,前2%或前2名
2,10298,南京林业大学,A+,前2%或前2名
3,10022,北京林业大学,B,20%～30%
4,10389,福建农林大学,B-,30%～40%
5,10538,中南林业科技大学,B-,30%～40%
6,10341,浙江农林大学,C+,40%～50%
7,10677,西南林业大学,C,50%～60%
8,10129,内蒙古农业大学,C-,60%～70%
9,10201,北华大学,C-,60%～70%
